cand_id;job_id;distance_km;match_score;match_rank;cand_gender;cand_age_bucket;cand_domicile_province;cand_domicile_region;cand_education;job_contract_type;job_professional_category;job_sector;job_work_province
6,013,212;OFF_3816_0082;9.587.948.799;9.984.860.229;1;Female;25-34;MN;LOMBARDIA;N/A;Search and selection;PLC programmer;Specialized workers;MN 
7,616,332;OFF_3816_0082;9.587.948.799;9.981.867.981;2;Female;35-44;MN;LOMBARDIA;N/A;Search and selection;PLC programmer;Specialized workers;MN 
5,842,861;OFF_3816_0082;1.588.280.869;9.979.189.301;3;Female;25-34;MN;LOMBARDIA;N/A;Search and selection;PLC programmer;Specialized workers;MN 
7,140,184;OFF_3816_0082;1.588.280.869;9.979.189.301;4;Female;25-34;MN;LOMBARDIA;N/A;Search and selection;PLC programmer;Specialized workers;MN 
5,929,774;OFF_3816_0082;2.298.047.066;9.977.139.282;5;Female;15-24;MN;LOMBARDIA;N/A;Search and selection;PLC programmer;Specialized workers;MN 
6,907,535;OFF_3816_0082;3.559.194.183;9.972.533.417;6;Male;55-74;BS;LOMBARDIA;N/A;Search and selection;PLC programmer;Specialized workers;MN 
5,968,701;OFF_3816_0082;103.079.977;9.972.071.075;7;Female;35-44;VR;VENETO;N/A;Search and selection;PLC programmer;Specialized workers;MN 
4,906,129;OFF_3816_0082;0;9.971.794.128;8;Female;25-34;MN;LOMBARDIA;N/A;Search and selection;PLC programmer;Specialized workers;MN 
6,721,761;OFF_3816_0082;3.394.354.248;9.969.358.826;9;Male;15-24;MN;LOMBARDIA;N/A;Search and selection;PLC programmer;Specialized workers;MN 
6,007,283;OFF_3816_0082;3.394.354.248;9.968.279.266;10;Male;25-34;MN;LOMBARDIA;N/A;Search and selection;PLC programmer;Specialized workers;MN 
6,877,645;OFF_3819_0382;1.581.814.003;9.992.925.262;1;Male;15-24;MI;LOMBARDIA;N/A;Search and selection;technician of prevention in the environment and in the workplace;Assistant / Paramedic / Technician;MI 
6,306,625;OFF_3819_0382;0;9.989.115.143;2;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;technician of prevention in the environment and in the workplace;Assistant / Paramedic / Technician;MI 
1,332,479;OFF_3819_0382;1.178.653.336;998.414.917;3;Female;25-34;VA;LOMBARDIA;N/A;Search and selection;technician of prevention in the environment and in the workplace;Assistant / Paramedic / Technician;MI 
5,672,787;OFF_3819_0382;1.289.566.994;9.980.857.849;4;Female;25-34;MB;LOMBARDIA;N/A;Search and selection;technician of prevention in the environment and in the workplace;Assistant / Paramedic / Technician;MI 
6,440,483;OFF_3819_0382;1.178.653.336;9.978.809.357;5;Female;25-34;VA;LOMBARDIA;Degree / High School : Graphic and Communication Technician;Search and selection;technician of prevention in the environment and in the workplace;Assistant / Paramedic / Technician;MI 
7,556,288;OFF_3819_0382;3.574.052.572;9.973.661.041;6;Male;35-44;MI;LOMBARDIA;N/A;Search and selection;technician of prevention in the environment and in the workplace;Assistant / Paramedic / Technician;MI 
6,746,283;OFF_3819_0382;2.028.091.431;9.971.021.271;7;Female;25-34;MB;LOMBARDIA;N/A;Search and selection;technician of prevention in the environment and in the workplace;Assistant / Paramedic / Technician;MI 
6,116,188;OFF_3819_0382;7.847.735.405;9.970.961.761;8;Female;35-44;MI;LOMBARDIA;N/A;Search and selection;technician of prevention in the environment and in the workplace;Assistant / Paramedic / Technician;MI 
6,426,743;OFF_3819_0382;3.217.572.784;9.970.581.818;9;Female;25-34;BG;LOMBARDIA;N/A;Search and selection;technician of prevention in the environment and in the workplace;Assistant / Paramedic / Technician;MI 
3,011,316;OFF_3819_0382;9.763.474.464;9.968.772.888;10;Male;25-34;MI;LOMBARDIA;Bachelor's Degree : Preventive Health Professions (L/SNT04);Search and selection;technician of prevention in the environment and in the workplace;Assistant / Paramedic / Technician;MI 
4,373,273;OFF_3827_0382;1.513.437.271;9.986.685.944;1;Male;25-34;MI;LOMBARDIA;Higher Technical Institute (ITS) in the Energy Sector;Search and selection;CNC operator (m/f);Specialized workers;MI 
5,124,051;OFF_3827_0382;3.786.867.142;998.423.996;2;Male;45-54;VA;LOMBARDIA;N/A;Search and selection;CNC operator (m/f);Specialized workers;MI 
7,188,500;OFF_3827_0382;600.578.022;9.974.061.584;3;Male;25-34;MB;LOMBARDIA;N/A;Search and selection;CNC operator (m/f);Specialized workers;MI 
6,730,182;OFF_3827_0382;1.513.437.271;9.970.844.269;4;Male;25-34;MI;LOMBARDIA;N/A;Search and selection;CNC operator (m/f);Specialized workers;MI 
5,741,007;OFF_3827_0382;1.513.437.271;9.969.996.643;5;Female;45-54;MI;LOMBARDIA;N/A;Search and selection;CNC operator (m/f);Specialized workers;MI 
5,993,188;OFF_3827_0382;6.449.023.724;9.969.099.426;6;Male;35-44;VA;LOMBARDIA;N/A;Search and selection;CNC operator (m/f);Specialized workers;MI 
6,319,075;OFF_3827_0382;9.748.817.444;9.961.849.976;7;Male;25-34;MI;LOMBARDIA;N/A;Search and selection;CNC operator (m/f);Specialized workers;MI 
6,889,767;OFF_3827_0382;6.449.023.724;9.958.584.595;8;Female;25-34;VA;LOMBARDIA;N/A;Search and selection;CNC operator (m/f);Specialized workers;MI 
6,878,918;OFF_3827_0382;1.954.173.279;9.957.457.733;9;Male;15-24;MI;LOMBARDIA;N/A;Search and selection;CNC operator (m/f);Specialized workers;MI 
4,836,185;OFF_3827_0382;1.706.792.068;9.956.580.353;10;Female;25-34;MI;LOMBARDIA;Degree / High School : Business Economics;Search and selection;CNC operator (m/f);Specialized workers;MI 
6,695,509;OFF_3828_0382;3.288.479.233;9.974.949.646;1;Male;25-34;VA;LOMBARDIA;Qualification / Certificate: Electrical Systems Installer and Maintenance Technician;Search and selection;Electromechanical Traveler (m/f);Specialized workers;MI 
6,986,768;OFF_3828_0382;1.971.396.446;9.968.796.539;2;Male;15-24;CO;LOMBARDIA;N/A;Search and selection;Electromechanical Traveler (m/f);Specialized workers;MI 
6,210,682;OFF_3828_0382;174.288.826;9.962.921.906;3;Female;15-24;MI;LOMBARDIA;N/A;Search and selection;Electromechanical Traveler (m/f);Specialized workers;MI 
7,555,061;OFF_3828_0382;174.288.826;9.953.878.784;4;Male;35-44;MI;LOMBARDIA;N/A;Search and selection;Electromechanical Traveler (m/f);Specialized workers;MI 
7,009,950;OFF_3828_0382;0;9.950.424.194;5;Male;35-44;MI;LOMBARDIA;N/A;Search and selection;Electromechanical Traveler (m/f);Specialized workers;MI 
6,511,217;OFF_3828_0382;133.114.481;9.949.832.916;6;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;Electromechanical Traveler (m/f);Specialized workers;MI 
5,331,850;OFF_3828_0382;2.011.115.456;9.939.942.169;7;Male;35-44;MI;LOMBARDIA;Degree / High School : Technician in Electronics and Electrical Engineering;Search and selection;Electromechanical Traveler (m/f);Specialized workers;MI 
6,614,412;OFF_3828_0382;3.288.479.233;9.937.937.927;8;Female;35-44;VA;LOMBARDIA;N/A;Search and selection;Electromechanical Traveler (m/f);Specialized workers;MI 
1,695,528;OFF_3828_0382;174.288.826;9.927.087.402;9;Male;25-34;MI;LOMBARDIA;"Middle School;Qualification / Certificate: Heating Technician";Search and selection;Electromechanical Traveler (m/f);Specialized workers;MI 
6,028,891;OFF_3828_0382;2.112.913.704;9.922.650.909;10;Male;35-44;MI;LOMBARDIA;N/A;Search and selection;Electromechanical Traveler (m/f);Specialized workers;MI 
5,658,472;OFF_3832_0251;2.069.377.327;9.986.662.292;1;Male;45-54;BS;LOMBARDIA;N/A;Search and selection;Site manager (m/f);Management / Managers / Supervisors;BS 
6,652,724;OFF_3832_0251;9.994.638.443;9.986.358.643;2;Male;45-54;BS;LOMBARDIA;N/A;Search and selection;Site manager (m/f);Management / Managers / Supervisors;BS 
574,55;OFF_3832_0251;2.069.377.327;9.946.936.798;3;Male;25-34;BS;LOMBARDIA;N/A;Search and selection;Site manager (m/f);Management / Managers / Supervisors;BS 
7,132,877;OFF_3832_0251;1.570.573.425;994.466.095;4;Male;35-44;BS;LOMBARDIA;N/A;Search and selection;Site manager (m/f);Management / Managers / Supervisors;BS 
6,132,723;OFF_3832_0251;4.446.339.798;9.943.252.563;5;Female;55-74;BS;LOMBARDIA;Degree / High School : Business Specialist and Correspondent in Foreign Languages;Search and selection;Site manager (m/f);Management / Managers / Supervisors;BS 
5,531,047;OFF_3832_0251;4.656.196.594;9.942.157.745;6;Female;45-54;BG;LOMBARDIA;Degree / High School : Business Specialist and Correspondent in Foreign Languages;Search and selection;Site manager (m/f);Management / Managers / Supervisors;BS 
5,874,379;OFF_3832_0251;6.863.744.354;9.938.036.346;7;Male;35-44;BG;LOMBARDIA;N/A;Search and selection;Site manager (m/f);Management / Managers / Supervisors;BS 
4,974,391;OFF_3832_0251;4.656.196.594;9.936.039.734;8;Male;45-54;BG;LOMBARDIA;N/A;Search and selection;Site manager (m/f);Management / Managers / Supervisors;BS 
6,284,419;OFF_3832_0251;6.863.744.354;9.934.455.872;9;Female;45-54;BG;LOMBARDIA;N/A;Search and selection;Site manager (m/f);Management / Managers / Supervisors;BS 
5,692,199;OFF_3832_0251;390.099.678;9.933.535.767;10;Female;55-74;BS;LOMBARDIA;N/A;Search and selection;Site manager (m/f);Management / Managers / Supervisors;BS 
6,963,610;OFF_3833_0251;1.362.040.043;9.980.003.357;1;Female;55-74;BS;LOMBARDIA;N/A;Search and selection;payroll and contributions officer;Finance / Accounting ;BS 
6,678,234;OFF_3833_0251;5.339.954.853;9.939.071.655;2;Female;55-74;BS;LOMBARDIA;N/A;Search and selection;payroll and contributions officer;Finance / Accounting ;BS 
7,287,593;OFF_3833_0251;1.362.040.043;9.929.524.994;3;Male;55-74;BS;LOMBARDIA;N/A;Search and selection;payroll and contributions officer;Finance / Accounting ;BS 
5,946,572;OFF_3833_0251;1.083.787.346;992.154.007;4;Female;55-74;BS;LOMBARDIA;N/A;Search and selection;payroll and contributions officer;Finance / Accounting ;BS 
7,345,646;OFF_3833_0251;187.821.846;9.914.247.131;5;Female;15-24;BS;LOMBARDIA;N/A;Search and selection;payroll and contributions officer;Finance / Accounting ;BS 
5,842,822;OFF_3833_0251;0;9.906.290.436;6;Female;45-54;BS;LOMBARDIA;N/A;Search and selection;payroll and contributions officer;Finance / Accounting ;BS 
6,201,690;OFF_3833_0251;1.695.486.069;98.836.586;7;Female;35-44;BS;LOMBARDIA;Degree / High School : Accountancy;Search and selection;payroll and contributions officer;Finance / Accounting ;BS 
1,934,739;OFF_3833_0251;1.362.040.043;9.871.060.181;8;Male;25-34;BS;LOMBARDIA;N/A;Search and selection;payroll and contributions officer;Finance / Accounting ;BS 
4,396,890;OFF_3833_0251;7.930.187.988;9.866.751.099;9;Female;25-34;VR;VENETO;N/A;Search and selection;payroll and contributions officer;Finance / Accounting ;BS 
6,360,079;OFF_3833_0251;5.582.947.254;9.860.502.625;10;Female;25-34;BS;LOMBARDIA;N/A;Search and selection;payroll and contributions officer;Finance / Accounting ;BS 
5,794,226;OFF_3834_0251;4.683.883.667;998.294.754;1;Male;55-74;BS;LOMBARDIA;N/A;Search and selection;General Metalworker;General Workers;BS 
6,033,793;OFF_3834_0251;5.339.954.853;9.977.108.765;2;Male;45-54;BS;LOMBARDIA;N/A;Search and selection;General Metalworker;General Workers;BS 
3,605,214;OFF_3834_0251;1.362.040.043;9.975.488.281;3;Female;35-44;BS;LOMBARDIA;N/A;Search and selection;General Metalworker;General Workers;BS 
6,550,205;OFF_3834_0251;1.984.491.158;9.959.667.969;4;Male;35-44;BS;LOMBARDIA;N/A;Search and selection;General Metalworker;General Workers;BS 
6,717,655;OFF_3834_0251;1.362.040.043;993.271.637;5;Male;15-24;BS;LOMBARDIA;N/A;Search and selection;General Metalworker;General Workers;BS 
7,258,100;OFF_3834_0251;0;9.930.480.957;6;Male;15-24;BS;LOMBARDIA;N/A;Search and selection;General Metalworker;General Workers;BS 
6,737,744;OFF_3834_0251;1.984.491.158;9.919.681.549;7;Male;45-54;BS;LOMBARDIA;N/A;Search and selection;General Metalworker;General Workers;BS 
6,580,269;OFF_3834_0251;4.683.883.667;9.916.162.109;8;Male;15-24;BS;LOMBARDIA;N/A;Search and selection;General Metalworker;General Workers;BS 
4,011,293;OFF_3834_0251;2.892.011.643;9.910.554.504;9;Male;35-44;BS;LOMBARDIA;N/A;Search and selection;General Metalworker;General Workers;BS 
3,055,635;OFF_3834_0251;2.892.011.643;9.909.526.825;10;Male;25-34;BS;LOMBARDIA;Middle School;Search and selection;General Metalworker;General Workers;BS 
4,247,777;OFF_3836_0251;2.733.257.484;9.945.077.515;1;Male;35-44;BS;LOMBARDIA;University Master's Degree: Technical/Engineering Master's Degree;Search and selection;IT Engineer (m/f);Installation / Plant engineering / Shipbuilding;BS 
4,915,217;OFF_3836_0251;9.759.880.829;9.819.033.813;2;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;IT Engineer (m/f);Installation / Plant engineering / Shipbuilding;BS 
6,777,313;OFF_3836_0251;9.759.880.829;9.779.769.135;3;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;IT Engineer (m/f);Installation / Plant engineering / Shipbuilding;BS 
5,702,103;OFF_3836_0251;2.733.257.484;9.703.119.659;4;Male;25-34;BS;LOMBARDIA;N/A;Search and selection;IT Engineer (m/f);Installation / Plant engineering / Shipbuilding;BS 
7,274,387;OFF_3836_0251;3.275.774.765;9.690.573.883;5;Male;25-34;BS;LOMBARDIA;N/A;Search and selection;IT Engineer (m/f);Installation / Plant engineering / Shipbuilding;BS 
1,748,696;OFF_3836_0251;8.314.892.578;9.645.027.161;6;Male;35-44;MI;LOMBARDIA;"Degree / High School : Scientific High School;Bachelor's Degree : Mechanical Engineering;Master's Degree : Mechanical Engineering (LM-33)";Search and selection;IT Engineer (m/f);Installation / Plant engineering / Shipbuilding;BS 
7,204,323;OFF_3836_0251;9.759.880.829;9.640.552.521;7;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;IT Engineer (m/f);Installation / Plant engineering / Shipbuilding;BS 
2,271,486;OFF_3836_0251;2.121.784.019;963.839.798;8;Male;45-54;BS;LOMBARDIA;"Degree / High School : Scientific High School;Bachelor's Degree : Mechanical Engineering";Search and selection;IT Engineer (m/f);Installation / Plant engineering / Shipbuilding;BS 
6,197,235;OFF_3836_0251;9.759.880.829;9.637.464.142;9;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;IT Engineer (m/f);Installation / Plant engineering / Shipbuilding;BS 
7,751,565;OFF_3836_0251;9.759.880.829;9.634.223.938;10;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;IT Engineer (m/f);Installation / Plant engineering / Shipbuilding;BS 
6,468,944;OFF_385_1575;1.970.362.854;9.987.999.725;1;Male;35-44;TO;PIEMONTE;Master's Degree : Mechanical Engineering (LM-33);Search and selection;Process Technologist (m/f);Engineering / Research and Development / Laboratory;TO 
6,244,683;OFF_385_1575;1.970.362.854;998.531.189;2;Female;25-34;TO;PIEMONTE;N/A;Search and selection;Process Technologist (m/f);Engineering / Research and Development / Laboratory;TO 
6,931,211;OFF_385_1575;1.970.362.854;9.985.216.522;3;Male;25-34;TO;PIEMONTE;"Bachelor's Degree : chemical engineering;Master's Degree : chemical engineering (LM-22)";Search and selection;Process Technologist (m/f);Engineering / Research and Development / Laboratory;TO 
3,951,367;OFF_385_1575;1.970.362.854;9.982.549.286;4;Male;25-34;TO;PIEMONTE;"University Master's Degree: Technical/Engineering Master's Degree;Degree / High School : Scientific High School;Bachelor's Degree : Mechanical Engineering;Master's Degree : Mechanical Engineering (LM-33)";Search and selection;Process Technologist (m/f);Engineering / Research and Development / Laboratory;TO 
4,715,305;OFF_385_1575;1.970.362.854;9.980.583.954;5;Male;25-34;TO;PIEMONTE;"Bachelor's Degree : industrial engineering (L-09);Master's Degree : Mechanical Engineering (LM-33)";Search and selection;Process Technologist (m/f);Engineering / Research and Development / Laboratory;TO 
5,652,338;OFF_385_1575;1.970.362.854;9.980.176.544;6;Female;25-34;TO;PIEMONTE;"Bachelor's Degree : chemical engineering;Degree / High School : Classical High School;Master's Degree : chemical engineering (LM-22)";Search and selection;Process Technologist (m/f);Engineering / Research and Development / Laboratory;TO 
7,574,133;OFF_385_1575;1.970.362.854;998.009.491;7;Male;25-34;TO;PIEMONTE;Master's Degree : Engineering for the environment and the territory (LM-35);Search and selection;Process Technologist (m/f);Engineering / Research and Development / Laboratory;TO 
6,231,089;OFF_385_1575;4.309.638.977;9.979.704.285;8;Female;45-54;TO;PIEMONTE;Master's Degree : Materials Engineering;Search and selection;Process Technologist (m/f);Engineering / Research and Development / Laboratory;TO 
6,309,622;OFF_385_1575;1.970.362.854;9.979.187.012;9;Male;25-34;TO;PIEMONTE;Bachelor's Degree : Mechanical Engineering;Search and selection;Process Technologist (m/f);Engineering / Research and Development / Laboratory;TO 
187,975;OFF_385_1575;1.970.362.854;9.978.092.957;10;Male;25-34;TO;PIEMONTE;Master's Degree : Medical Engineering / Biomedical Engineering (LM-21);Search and selection;Process Technologist (m/f);Engineering / Research and Development / Laboratory;TO 
5,287,219;OFF_3855_0382;1.197.316.456;9.994.909.668;1;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;Management engineer (m/f);Engineering / Research and Development / Laboratory;MI 
6,983,177;OFF_3855_0382;1.197.316.456;9.994.540.405;2;Female;15-24;MI;LOMBARDIA;N/A;Search and selection;Management engineer (m/f);Engineering / Research and Development / Laboratory;MI 
7,474,907;OFF_3855_0382;1.197.316.456;9.994.288.635;3;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;Management engineer (m/f);Engineering / Research and Development / Laboratory;MI 
7,072,235;OFF_3855_0382;1.197.316.456;9.991.915.894;4;Male;45-54;MI;LOMBARDIA;N/A;Search and selection;Management engineer (m/f);Engineering / Research and Development / Laboratory;MI 
7,159,886;OFF_3855_0382;1.197.316.456;9.991.643.524;5;Male;25-34;MI;LOMBARDIA;N/A;Search and selection;Management engineer (m/f);Engineering / Research and Development / Laboratory;MI 
6,446,027;OFF_3855_0382;1.197.316.456;9.991.407.776;6;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;Management engineer (m/f);Engineering / Research and Development / Laboratory;MI 
7,268,979;OFF_3855_0382;1.197.316.456;9.990.670.776;7;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;Management engineer (m/f);Engineering / Research and Development / Laboratory;MI 
4,300,665;OFF_3855_0382;1.197.316.456;9.988.676.453;8;Female;45-54;MI;LOMBARDIA;N/A;Search and selection;Management engineer (m/f);Engineering / Research and Development / Laboratory;MI 
5,399,010;OFF_3855_0382;1.197.316.456;9.988.515.472;9;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;Management engineer (m/f);Engineering / Research and Development / Laboratory;MI 
6,173,837;OFF_3855_0382;1.197.316.456;9.985.274.506;10;Male;25-34;MI;LOMBARDIA;N/A;Search and selection;Management engineer (m/f);Engineering / Research and Development / Laboratory;MI 
4,133,253;OFF_3857_0382;1.297.264.099;998.742.218;1;Female;55-74;MI;LOMBARDIA;Qualification / Certificate: Office Clerk;Subordinate employment;Commercial Back Office;Commercial / Sales;MI 
1,745,421;OFF_3857_0382;1.369.231.129;9.986.360.931;2;Male;35-44;MI;LOMBARDIA;Qualification / Certificate: Telecommunications Operator;Subordinate employment;Commercial Back Office;Commercial / Sales;MI 
